text,language
উত্তর,Bengali
cliente,Spanish
client,French
عميل,Arabic
πελάτης,Greek
Kunde,German
cliente,Italian
cliente,Portuguese
клиент,Russian
顾客,Chinese
お客様,Japanese
pelanggan,Indonesian
ग्राहक,Hindi
গ্রাহক,Bengali
diciembre,Spanish
décembre,French
ديسمبر,Arabic
Δεκέμβριος,Greek
Dezember,German
dicembre,Italian
dezembro,Portuguese
декабрь,Russian
十二月,Chinese
12月,Japanese
Desember,Indonesian
दिसंबर,Hindi
ডিসেম্বর,Bengali
comparar,Spanish
comparer,French
يقارن,Arabic
συγκρίνω,Greek
vergleichen,German
confrontare,Italian
comparar,Portuguese
сравнивать,Russian
比较,Chinese
比較する,Japanese
membandingkan,Indonesian
तुलना करना,Hindi
তুলনা,Bengali
cine,Spanish
films,French
أفلام,Arabic
κινηματογράφος,Greek
Filme,German
film,Italian
filmes,Portuguese
фильмы,Russian
电影,Chinese
映画,Japanese
film,Indonesian
फिल्में,Hindi
চলচ্চিত্র,Bengali
incluir,Spanish
inclure,French
يشمل,Arabic
συμπεριλαμβάνω,Greek
enthalten,German
includere,Italian
incluir,Portuguese
включать,Russian
包括,Chinese
含む,Japanese
termasuk,Indonesian
शामिल करना,Hindi
অন্তর্ভুক্ত,Bengali
colega,Spanish
collège,French
كلية,Arabic
κολλέγιο,Greek
Hochschule,German
college,Italian
faculdade,Portuguese
колледж,Russian
大学,Chinese
カレッジ,Japanese
kampus,Indonesian
कॉलेज,Hindi
কলেজ,Bengali
valor,Spanish
valeur,French
قيمة,Arabic
αξία,Greek
Wert,German
valore,Italian
valor,Portuguese
ценить,Russian
价值,Chinese
価値,Japanese
nilai,Indonesian
कीमत,Hindi
মান,Bengali
artículo,Spanish
article,French
شرط,Arabic
άρθρο,Greek
Artikel,German
articolo,Italian
artigo,Portuguese
статья,Russian
文章,Chinese
記事,Japanese
artikel,Indonesian
लेख,Hindi
নিবন্ধ,Bengali
york,Spanish
York,French
نيويورك,Arabic
υόρκη,Greek
York,German
York,Italian
Iorque,Portuguese
Йорк,Russian
约克,Chinese
ヨーク,Japanese
york,Indonesian
न्यूयार्क,Hindi
ইয়র্ক,Bengali
hombre,Spanish
homme,French
رجل,Arabic
άνθρωπος,Greek
Mann,German
Uomo,Italian
homem,Portuguese
мужчина,Russian
男人,Chinese
男,Japanese
pria,Indonesian
आदमी,Hindi
মানুষ,Bengali
tarjeta,Spanish
carte,French
بطاقة,Arabic
κάρτα,Greek
Karte,German
carta,Italian
cartão,Portuguese
карта,Russian
卡片,Chinese
カード,Japanese
kartu,Indonesian
कार्ड,Hindi
কার্ড,Bengali
empleos,Spanish
emplois,French
وظائف,Arabic
θέσεις εργασίας,Greek
Arbeitsplätze,German
posti di lavoro,Italian
empregos,Portuguese
рабочие места,Russian
职位,Chinese
仕事,Japanese
pekerjaan,Indonesian
नौकरियाँ,Hindi
চাকরি,Bengali
proporcionar,Spanish
fournir,French
يمد,Arabic
προμηθεύω,Greek
bieten,German
fornire,Italian
fornecer,Portuguese
предоставлять,Russian
提供,Chinese
提供する,Japanese
menyediakan,Indonesian
उपलब्ध करवाना,Hindi
প্রদান,Bengali
j,Spanish
j,French
ي,Arabic
ι,Greek
J,German
J,Italian
j,Portuguese
дж,Russian
j,Chinese
j,Japanese
J,Indonesian
जे,Hindi
j,Bengali
alimento,Spanish
nourriture,French
طعام,Arabic
τροφή,Greek
Essen,German
cibo,Italian
comida,Portuguese
еда,Russian
食物,Chinese
食べ物,Japanese
makanan,Indonesian
खाना,Hindi
খাদ্য,Bengali
fuente,Spanish
source,French
مصدر,Arabic
πηγή,Greek
Quelle,German
fonte,Italian
fonte,Portuguese
источник,Russian
来源,Chinese
ソース,Japanese
sumber,Indonesian
स्रोत,Hindi
উৎস,Bengali
autor,Spanish
auteur,French
مؤلف,Arabic
συγγραφέας,Greek
Autor,German
autore,Italian
autor,Portuguese
автор,Russian
作者,Chinese
著者,Japanese
pengarang,Indonesian
लेखक,Hindi
লেখক,Bengali
diferente,Spanish
différent,French
مختلف,Arabic
διαφορετικός,Greek
anders,German
diverso,Italian
diferente,Portuguese
другой,Russian
不同的,Chinese
違う,Japanese
berbeda,Indonesian
अलग,Hindi
ভিন্ন,Bengali
prensa,Spanish
presse,French
يضعط,Arabic
τύπος,Greek
drücken,German
premere,Italian
imprensa,Portuguese
нажимать,Russian
按,Chinese
プレス,Japanese
tekan,Indonesian
प्रेस,Hindi
প্রেস,Bengali
tu,Spanish
toi,French
ش,Arabic
u,Greek
u,German
tu,Italian
você,Portuguese
ты,Russian
你,Chinese
あなた,Japanese
kamu,Indonesian
यू,Hindi
u,Bengali
aprender,Spanish
apprendre,French
يتعلم,Arabic
μαθαίνω,Greek
lernen,German
Imparare,Italian
aprender,Portuguese
учиться,Russian
学习,Chinese
学ぶ,Japanese
mempelajari,Indonesian
सीखना,Hindi
শিখতে,Bengali
venta,Spanish
vente,French
أُوكَازيُون,Arabic
πώληση,Greek
Verkauf,German
vendita,Italian
oferta,Portuguese
распродажа,Russian
销售,Chinese
販売,Japanese
penjualan,Indonesian
बिक्री,Hindi
বিক্রয়,Bengali
alrededor,Spanish
autour,French
حول,Arabic
γύρω,Greek
um,German
in giro,Italian
em volta,Portuguese
вокруг,Russian
大约,Chinese
その周り,Japanese
sekitar,Indonesian
आस-पास,Hindi
চারপাশে,Bengali
imprimir,Spanish
imprimer,French
مطبعة,Arabic
αποτύπωμα,Greek
drucken,German
stampa,Italian
imprimir,Portuguese
распечатать,Russian
打印,Chinese
印刷する,Japanese
mencetak,Indonesian
छपाई,Hindi
মুদ্রণ,Bengali
curso,Spanish
cours,French
دورة,Arabic
πορεία,Greek
Kurs,German
corso,Italian
curso,Portuguese
курс,Russian
课程,Chinese
コース,Japanese
kursus,Indonesian
अवधि,Hindi
অবশ্যই,Bengali
trabajo,Spanish
emploi,French
وظيفة,Arabic
δουλειά,Greek
Arbeit,German
lavoro,Italian
trabalho,Portuguese
работа,Russian
工作,Chinese
仕事,Japanese
pekerjaan,Indonesian
काम,Hindi
চাকরি,Bengali
Canadá,Spanish
Canada,French
كندا,Arabic
Καναδάς,Greek
Kanada,German
Canada,Italian
Canadá,Portuguese
Канада,Russian
加拿大,Chinese
カナダ,Japanese
Kanada,Indonesian
कनाडा,Hindi
কানাডা,Bengali
proceso,Spanish
processus,French
عملية,Arabic
διαδικασία,Greek
Verfahren,German
processo,Italian
processo,Portuguese
процесс,Russian
过程,Chinese
プロセス,Japanese
proses,Indonesian
प्रक्रिया,Hindi
প্রক্রিয়া,Bengali
adolescente,Spanish
l'adolescence,French
في سن المراهقة,Arabic
έφηβος,Greek
Teenager,German
adolescente,Italian
adolescente,Portuguese
подросток,Russian
青少年,Chinese
ティーン,Japanese
remaja,Indonesian
किशोर,Hindi
কিশোর,Bengali
habitación,Spanish
chambre,French
غرفة,Arabic
δωμάτιο,Greek
Zimmer,German
camera,Italian
sala,Portuguese
комната,Russian
房间,Chinese
部屋,Japanese
ruang,Indonesian
कमरा,Hindi
রুম,Bengali
existencias,Spanish
action,French
مخزون,Arabic
στοκ,Greek
Aktie,German
azione,Italian
estoque,Portuguese
запас,Russian
库存,Chinese
ストック,Japanese
saham,Indonesian
भंडार,Hindi
স্টক,Bengali
capacitación,Spanish
entraînement,French
تمرين,Arabic
εκπαίδευση,Greek
Ausbildung,German
formazione,Italian
treinamento,Portuguese
обучение,Russian
训练,Chinese
トレーニング,Japanese
pelatihan,Indonesian
प्रशिक्षण,Hindi
প্রশিক্ষণ,Bengali
también,Spanish
aussi,French
أيضاً,Arabic
πολύ,Greek
zu,German
pure,Italian
também,Portuguese
слишком,Russian
也,Chinese
あまりにも,Japanese
juga,Indonesian
बहुत,Hindi
খুব,Bengali
crédito,Spanish
crédit,French
ائتمان,Arabic
πίστωση,Greek
Kredit,German
credito,Italian
crédito,Portuguese
кредит,Russian
信用,Chinese
クレジット,Japanese
kredit,Indonesian
श्रेय,Hindi
ক্রেডিট,Bengali
punto,Spanish
indiquer,French
نقطة,Arabic
σημείο,Greek
Punkt,German
punto,Italian
apontar,Portuguese
точка,Russian
观点,Chinese
ポイント,Japanese
titik,Indonesian
बिंदु,Hindi
বিন্দু,Bengali
unirse,Spanish
rejoindre,French
ينضم,Arabic
ενώνω,Greek
verbinden,German
giuntura,Italian
juntar,Portuguese
присоединиться,Russian
加入,Chinese
参加する,Japanese
bergabung,Indonesian
जोड़ना,Hindi
যোগদান,Bengali
ciencia,Spanish
science,French
علوم,Arabic
επιστήμη,Greek
Wissenschaft,German
scienza,Italian
ciência,Portuguese
наука,Russian
科学,Chinese
科学,Japanese
sains,Indonesian
विज्ञान,Hindi
বিজ্ঞান,Bengali
hombres,Spanish
hommes,French
الرجال,Arabic
άνδρες,Greek
Männer,German
uomini,Italian
homens,Portuguese
мужчины,Russian
男人,Chinese
男性,Japanese
laki-laki,Indonesian
पुरुषों,Hindi
পুরুষদের,Bengali
categorias,Spanish
catégories,French
فئات,Arabic
κατηγορίες,Greek
Kategorien,German
categorie,Italian
categorias,Portuguese
категории,Russian
类别,Chinese
カテゴリ,Japanese
kategori,Indonesian
श्रेणियाँ,Hindi
বিভাগ,Bengali
avanzado,Spanish
avancé,French
متقدم,Arabic
προχωρημένος,Greek
fortschrittlich,German
avanzato,Italian
avançado,Portuguese
передовой,Russian
先进的,Chinese
高度な,Japanese
canggih,Indonesian
विकसित,Hindi
উন্নত,Bengali
Oeste,Spanish
Ouest,French
الغرب,Arabic
Δύση,Greek
Westen,German
ovest,Italian
oeste,Portuguese
запад,Russian
西方,Chinese
西,Japanese
Barat,Indonesian
पश्चिम,Hindi
পশ্চিম,Bengali
ventas,Spanish
ventes,French
مبيعات,Arabic
εμπορικός,Greek
Verkäufe,German
saldi,Italian
vendas,Portuguese
продажи,Russian
销售量,Chinese
販売,Japanese
penjualan,Indonesian
बिक्री,Hindi
বিক্রয়,Bengali
mirar,Spanish
regarder,French
ينظر,Arabic
ματιά,Greek
sehen,German
Aspetto,Italian
olhar,Portuguese
смотреть,Russian
看,Chinese
見て,Japanese
Lihat,Indonesian
देखना,Hindi
তাকান,Bengali
inglés,Spanish
Anglais,French
إنجليزي,Arabic
αγγλικός,Greek
Englisch,German
inglese,Italian
inglês,Portuguese
английский,Russian
英语,Chinese
英語,Japanese
bahasa inggris,Indonesian
अंग्रेज़ी,Hindi
ইংরেজি,Bengali
izquierda,Spanish
gauche,French
غادر,Arabic
αριστερά,Greek
links,German
Sinistra,Italian
esquerda,Portuguese
левый,Russian
左边,Chinese
左,Japanese
kiri,Indonesian
बाएं,Hindi
বাম,Bengali
equipo,Spanish
équipe,French
فريق,Arabic
ομάδα,Greek
Team,German
squadra,Italian
equipe,Portuguese
команда,Russian
团队,Chinese
チーム,Japanese
tim,Indonesian
टीम,Hindi
দল,Bengali
comunidad,Spanish
communauté,French
مجتمع,Arabic
κοινότητα,Greek
Gemeinschaft,German
comunità,Italian
comunidade,Portuguese
сообщество,Russian
社区,Chinese
コミュニティ,Japanese
masyarakat,Indonesian
समुदाय,Hindi
সম্প্রদায়,Bengali
caja,Spanish
boîte,French
صندوق,Arabic
κουτί,Greek
Kasten,German
scatola,Italian
caixa,Portuguese
коробка,Russian
盒子,Chinese
箱,Japanese
kotak,Indonesian
डिब्बा,Hindi
বাক্স,Bengali
condiciones,Spanish
conditions,French
شروط,Arabic
συνθήκες,Greek
Bedingungen,German
condizioni,Italian
condições,Portuguese
условия,Russian
状况,Chinese
条件,Japanese
kondisi,Indonesian
स्थितियाँ,Hindi
শর্তাবলী,Bengali
seleccionar,Spanish
sélectionner,French
يختار,Arabic
επιλέγω,Greek
wählen,German
selezionare,Italian
selecione,Portuguese
выбирать,Russian
选择,Chinese
選択する,Japanese
memilih,Indonesian
चुनना,Hindi
নির্বাচন করুন,Bengali
ventanas,Spanish
fenêtres,French
ويندوز,Arabic
παράθυρα,Greek
Fenster,German
finestre,Italian
Windows,Portuguese
окна,Russian
视窗,Chinese
窓,Japanese
jendela,Indonesian
विंडोज़,Hindi
জানালা,Bengali
fotos,Spanish
des photos,French
صور,Arabic
φωτογραφίες,Greek
Fotos,German
foto,Italian
fotos,Portuguese
фотографии,Russian
照片,Chinese
写真,Japanese
foto,Indonesian
तस्वीरें,Hindi
ফটো,Bengali
homosexuales,Spanish
gay,French
مثلي الجنس,Arabic
ομοφυλόφιλος,Greek
schwul,German
gay,Italian
homossexual,Portuguese
гей,Russian
同性恋,Chinese
ゲイ,Japanese
homo,Indonesian
समलैंगिक,Hindi
সমকামী,Bengali
hilo,Spanish
fil,French
خيط,Arabic
νήμα,Greek
Faden,German
filo,Italian
fio,Portuguese
нить,Russian
线,Chinese
糸,Japanese
benang,Indonesian
धागा,Hindi
থ্রেড,Bengali
semana,Spanish
semaine,French
أسبوع,Arabic
εβδομάδα,Greek
Woche,German
settimana,Italian
semana,Portuguese
неделя,Russian
星期,Chinese
週,Japanese
pekan,Indonesian
सप्ताह,Hindi
সপ্তাহ,Bengali
categoría,Spanish
catégorie,French
فئة,Arabic
κατηγορία,Greek
Kategorie,German
categoria,Italian
categoria,Portuguese
категория,Russian
类别,Chinese
カテゴリ,Japanese
kategori,Indonesian
वर्ग,Hindi
বিভাগ,Bengali
nota,Spanish
note,French
ملحوظة,Arabic
σημείωμα,Greek
Notiz,German
nota,Italian
observação,Portuguese
примечание,Russian
笔记,Chinese
注記,Japanese
catatan,Indonesian
टिप्पणी,Hindi
নোট,Bengali
vivir,Spanish
en direct,French
يعيش,Arabic
ζω,Greek
live,German
vivere,Italian
ao vivo,Portuguese
жить,Russian
居住,Chinese
ライブ,Japanese
hidup,Indonesian
रहना,Hindi
বাস,Bengali
grande,Spanish
grand,French
كبير,Arabic
μεγάλο,Greek
groß,German
grande,Italian
grande,Portuguese
большой,Russian
大的,Chinese
大きい,Japanese
besar,Indonesian
बड़ा,Hindi
বড়,Bengali
galería,Spanish
galerie,French
معرض,Arabic
στοά,Greek
Galerie,German
galleria,Italian
galeria,Portuguese
галерея,Russian
画廊,Chinese
ギャラリー,Japanese
galeri,Indonesian
गैलरी,Hindi
গ্যালারি,Bengali
mesa,Spanish
tableau,French
طاولة,Arabic
τραπέζι,Greek
Tisch,German
tavolo,Italian
mesa,Portuguese
стол,Russian
桌子,Chinese
テーブル,Japanese
meja,Indonesian
मेज़,Hindi
টেবিল,Bengali
registro,Spanish
registre,French
يسجل,Arabic
μητρώο,Greek
registrieren,German
registro,Italian
registrar,Portuguese
зарегистрироваться,Russian
登记,Chinese
登録する,Japanese
daftar,Indonesian
पंजीकरण करवाना,Hindi
নিবন্ধন,Bengali
sin embargo,Spanish
cependant,French
لكن,Arabic
ωστόσο,Greek
Jedoch,German
Tuttavia,Italian
no entanto,Portuguese
однако,Russian
然而,Chinese
しかし,Japanese
Namun,Indonesian
तथापि,Hindi
যাইহোক,Bengali
junio,Spanish
juin,French
يونيو,Arabic
Ιούνιος,Greek
Juni,German
giugno,Italian
junho,Portuguese
июнь,Russian
六月,Chinese
6月,Japanese
Juni,Indonesian
जून,Hindi
জুন,Bengali
octubre,Spanish
octobre,French
أكتوبر,Arabic
Οκτώβριος,Greek
Oktober,German
ottobre,Italian
outubro,Portuguese
октябрь,Russian
十月,Chinese
10月,Japanese
Oktober,Indonesian
अक्टूबर,Hindi
অক্টোবর,Bengali
noviembre,Spanish
novembre,French
نوفمبر,Arabic
Νοέμβριος,Greek
November,German
novembre,Italian
novembro,Portuguese
ноябрь,Russian
十一月,Chinese
11月,Japanese
November,Indonesian
नवंबर,Hindi
নভেম্বর,Bengali
mercado,Spanish
marché,French
سوق,Arabic
αγορά,Greek
Markt,German
mercato,Italian
mercado,Portuguese
рынок,Russian
市场,Chinese
市場,Japanese
pasar,Indonesian
बाज़ार,Hindi
বাজার,Bengali
biblioteca,Spanish
bibliothèque,French
مكتبة,Arabic
βιβλιοθήκη,Greek
Bibliothek,German
biblioteca,Italian
biblioteca,Portuguese
библиотека,Russian
图书馆,Chinese
図書館,Japanese
perpustakaan,Indonesian
पुस्तकालय,Hindi
লাইব্রেরি,Bengali
en realidad,Spanish
vraiment,French
حقًا,Arabic
πραγματικά,Greek
Wirklich,German
Veramente,Italian
realmente,Portuguese
Действительно,Russian
真的,Chinese
本当に,Japanese
Sungguh,Indonesian
वास्तव में,Hindi
সত্যিই,Bengali
acción,Spanish
action,French
فعل,Arabic
δράση,Greek
Aktion,German
azione,Italian
Ação,Portuguese
действие,Russian
行动,Chinese
アクション,Japanese
tindakan,Indonesian
कार्रवाई,Hindi
কর্ম,Bengali
comenzar,Spanish
commencer,French
يبدأ,Arabic
αρχή,Greek
Start,German
inizio,Italian
começar,Portuguese
начинать,Russian
开始,Chinese
始める,Japanese
awal,Indonesian
शुरू,Hindi
শুরু,Bengali
serie,Spanish
série,French
مسلسل,Arabic
σειρά,Greek
Serie,German
serie,Italian
série,Portuguese
ряд,Russian
系列,Chinese
シリーズ,Japanese
seri,Indonesian
शृंखला,Hindi
সিরিজ,Bengali
modelo,Spanish
modèle,French
نموذج,Arabic
μοντέλο,Greek
Modell,German
modello,Italian
modelo,Portuguese
модель,Russian
模型,Chinese
モデル,Japanese
model,Indonesian
नमूना,Hindi
মডেল,Bengali
características,Spanish
caractéristiques,French
سمات,Arabic
χαρακτηριστικά,Greek
Merkmale,German
caratteristiche,Italian
características,Portuguese
функции,Russian
特征,Chinese
特徴,Japanese
fitur,Indonesian
विशेषताएँ,Hindi
বৈশিষ্ট্য,Bengali
aire,Spanish
air,French
هواء,Arabic
αέρας,Greek
Luft,German
aria,Italian
ar,Portuguese
воздух,Russian
空气,Chinese
空気,Japanese
udara,Indonesian
वायु,Hindi
বায়ু,Bengali
industria,Spanish
industrie,French
صناعة,Arabic
βιομηχανία,Greek
Industrie,German
industria,Italian
indústria,Portuguese
промышленность,Russian
行业,Chinese
業界,Japanese
industri,Indonesian
उद्योग,Hindi
শিল্প,Bengali
plan,Spanish
plan,French
يخطط,Arabic
σχέδιο,Greek
planen,German
piano,Italian
plano,Portuguese
план,Russian
计划,Chinese
プラン,Japanese
rencana,Indonesian
योजना,Hindi
পরিকল্পনা,Bengali
humano,Spanish
humain,French
بشر,Arabic
ανθρώπινος,Greek
menschlich,German
umano,Italian
humano,Portuguese
человек,Russian
人类,Chinese
人間,Japanese
manusia,Indonesian
इंसान,Hindi
মানব,Bengali
proporcionó,Spanish
fourni,French
متاح,Arabic
παρέχεται,Greek
bereitgestellt,German
fornito,Italian
oferecido,Portuguese
предоставил,Russian
假如,Chinese
提供された,Japanese
asalkan,Indonesian
प्रदान किया,Hindi
প্রদান করা হয়,Bengali
televisor,Spanish
TV,French
تلفزيون,Arabic
τηλεόραση,Greek
Fernseher,German
TV,Italian
TV,Portuguese
телевизор,Russian
电视,Chinese
テレビ,Japanese
televisi,Indonesian
टीवी,Hindi
টিভি,Bengali
Sí,Spanish
Oui,French
نعم,Arabic
Ναί,Greek
Ja,German
SÌ,Italian
sim,Portuguese
да,Russian
是的,Chinese
はい,Japanese
Ya,Indonesian
हाँ,Hindi
হ্যাঁ,Bengali
requerido,Spanish
requis,French
مطلوب,Arabic
υποχρεούμαι,Greek
erforderlich,German
necessario,Italian
obrigatório,Portuguese
необходимый,Russian
必需的,Chinese
必須,Japanese
diperlukan,Indonesian
आवश्यक,Hindi
প্রয়োজনীয়,Bengali
segundo,Spanish
deuxième,French
ثانية,Arabic
δεύτερος,Greek
zweite,German
secondo,Italian
segundo,Portuguese
второй,Russian
第二,Chinese
2番,Japanese
Kedua,Indonesian
दूसरा,Hindi
দ্বিতীয়,Bengali
caliente,Spanish
chaud,French
حار,Arabic
καυτό,Greek
heiß,German
caldo,Italian
quente,Portuguese
горячий,Russian
热的,Chinese
熱い,Japanese
panas,Indonesian
गर्म,Hindi
গরম,Bengali
accesorios,Spanish
accessoires,French
مُكَمِّلات,Arabic
αξεσουάρ,Greek
Zubehör,German
accessori,Italian
acessórios,Portuguese
аксессуары,Russian
配件,Chinese
アクセサリー,Japanese
aksesoris,Indonesian
सामान,Hindi
আনুষাঙ্গিক,Bengali
costo,Spanish
coût,French
يكلف,Arabic
κόστος,Greek
kosten,German
costo,Italian
custo,Portuguese
расходы,Russian
成本,Chinese
料金,Japanese
biaya,Indonesian
लागत,Hindi
খরচ,Bengali
película,Spanish
film,French
فيلم,Arabic
ταινία,Greek
Film,German
film,Italian
filme,Portuguese
фильм,Russian
电影,Chinese
映画,Japanese
film,Indonesian
चलचित्र,Hindi
চলচ্চিত্র,Bengali
foros,Spanish
forums,French
المنتديات,Arabic
φόρουμ,Greek
Foren,German
forum,Italian
fóruns,Portuguese
форумы,Russian
论坛,Chinese
フォーラム,Japanese
forum,Indonesian
मंचों,Hindi
ফোরাম,Bengali
marzo,Spanish
mars,French
يمشي,Arabic
πορεία,Greek
Marsch,German
marzo,Italian
marchar,Portuguese
маршировать,Russian
行进,Chinese
行進,Japanese
berbaris,Indonesian
मार्च,Hindi
মার্চ,Bengali
la,Spanish
la,French
لا,Arabic
λα,Greek
la,German
la,Italian
la,Portuguese
ла,Russian
拉,Chinese
ラ,Japanese
la,Indonesian
ला,Hindi
la,Bengali
septiembre,Spanish
septembre,French
سبتمبر,Arabic
Σεπτέμβριος,Greek
September,German
settembre,Italian
setembro,Portuguese
сентябрь,Russian
九月,Chinese
9月,Japanese
September,Indonesian
सितम्बर,Hindi
সেপ্টেম্বর,Bengali
mejor,Spanish
mieux,French
أحسن,Arabic
καλύτερα,Greek
besser,German
Meglio,Italian
melhorar,Portuguese
лучше,Russian
更好的,Chinese
より良い,Japanese
lebih baik,Indonesian
बेहतर,Hindi
ভাল,Bengali
decir,Spanish
dire,French
يقول,Arabic
λέγω,Greek
sagen,German
Dire,Italian
dizer,Portuguese
сказать,Russian
说,Chinese
言う,Japanese
mengatakan,Indonesian
कहना,Hindi
বল,Bengali
preguntas,Spanish
des questions,French
أسئلة,Arabic
ερωτήσεις,Greek
Fragen,German
domande,Italian
questões,Portuguese
вопросы,Russian
问题,Chinese
質問,Japanese
pertanyaan,Indonesian
प्रश्न,Hindi
প্রশ্ন,Bengali
julio,Spanish
juillet,French
يوليو,Arabic
Ιούλιος,Greek
Juli,German
luglio,Italian
julho,Portuguese
июль,Russian
七月,Chinese
7月,Japanese
Juli,Indonesian
जुलाई,Hindi
জুলাই,Bengali
yahoo,Spanish
Yahoo,French
ياهو,Arabic
yahoo,Greek
Yahoo,German
yahoo,Italian
Google,Portuguese
Yahoo,Russian
雅虎,Chinese
ヤフー,Japanese
yahoo,Indonesian
याहू,Hindi
ইয়াহু,Bengali
ambos,Spanish
les deux,French
كلاهما,Arabic
και οι δύο,Greek
beide,German
Entrambi,Italian
ambos,Portuguese
оба,Russian
两个都,Chinese
両方,Japanese
keduanya,Indonesian
दोनों,Hindi
উভয়,Bengali
médico,Spanish
médical,French
طبي,Arabic
ιατρικός,Greek
medizinisch,German
medico,Italian
médico,Portuguese
медицинский,Russian
医疗的,Chinese
医学,Japanese
medis,Indonesian
चिकित्सा,Hindi
চিকিৎসা,Bengali
prueba,Spanish
test,French
امتحان,Arabic
δοκιμή,Greek
prüfen,German
test,Italian
teste,Portuguese
тест,Russian
测试,Chinese
テスト,Japanese
tes,Indonesian
परीक्षा,Hindi
পরীক্ষা,Bengali
amigo,Spanish
ami,French
صديق,Arabic
φίλος,Greek
Freund,German
amico,Italian
amigo,Portuguese
друг,Russian
朋友,Chinese
友人,Japanese
teman,Indonesian
दोस्त,Hindi
বন্ধু,Bengali
venir,Spanish
viens,French
يأتي,Arabic
Έλα,Greek
kommen,German
Venire,Italian
vir,Portuguese
приходить,Russian
来,Chinese
来る,Japanese
datang,Indonesian
आना,Hindi
আসা,Bengali
dic,Spanish
déc,French
ديسمبر,Arabic
Δεκ,Greek
Dez,German
dicembre,Italian
dezembro,Portuguese
декабрь,Russian
十二月,Chinese
12月,Japanese
desember,Indonesian
दिसम्बर,Hindi
ডিসেম্বর,Bengali
servidor,Spanish
serveur,French
الخادم,Arabic
υπηρέτης,Greek
Server,German
server,Italian
servidor,Portuguese
сервер,Russian
服务器,Chinese
サーバ,Japanese
server,Indonesian
सर्वर,Hindi
সার্ভার,Bengali
ordenador personal,Spanish
ordinateur,French
جهاز كمبيوتر,Arabic
pc,Greek
Stk,German
pc,Italian
computador,Portuguese
ПК,Russian
个人电脑,Chinese
パソコン,Japanese
buah,Indonesian
पीसी,Hindi
পিসি,Bengali
estudiar,Spanish
étude,French
يذاكر,Arabic
μελέτη,Greek
Studie,German
studio,Italian
estudar,Portuguese
изучать,Russian
学习,Chinese
勉強,Japanese
belajar,Indonesian
अध्ययन,Hindi
অধ্যয়ন,Bengali
solicitud,Spanish
application,French
طلب,Arabic
εφαρμογή,Greek
Anwendung,German
applicazione,Italian
aplicativo,Portuguese
приложение,Russian
应用,Chinese
応用,Japanese
aplikasi,Indonesian
आवेदन,Hindi
আবেদন,Bengali
carro,Spanish
panier,French
عربة,Arabic
καροτσάκι,Greek
Warenkorb,German
carrello,Italian
carrinho,Portuguese
тележка,Russian
大车,Chinese
カート,Japanese
keranjang,Indonesian
कार्ट,Hindi
কার্ট,Bengali
personal,Spanish
personnel,French
طاقم عمل,Arabic
προσωπικό,Greek
Personal,German
personale,Italian
funcionários,Portuguese
персонал,Russian
职员,Chinese
スタッフ,Japanese
staf,Indonesian
कर्मचारी,Hindi
কর্মী,Bengali
artículos,Spanish
articles,French
مقالات,Arabic
άρθρα,Greek
Artikel,German
articoli,Italian
artigos,Portuguese
статьи,Russian
文章,Chinese
記事,Japanese
artikel,Indonesian
सामग्री,Hindi
প্রবন্ধ,Bengali
san,Spanish
San,French
سان,Arabic
san,Greek
san,German
san,Italian
São,Portuguese
Сан,Russian
桑,Chinese
さん,Japanese
san,Indonesian
सैन,Hindi
সান,Bengali
comentario,Spanish
retour,French
تعليق,Arabic
ανατροφοδότηση,Greek
Rückmeldung,German
feedback,Italian
opinião,Portuguese
обратная связь,Russian
反馈,Chinese
フィードバック,Japanese
masukan,Indonesian
प्रतिक्रिया,Hindi
প্রতিক্রিয়া,Bengali
de nuevo,Spanish
encore,French
مرة أخرى,Arabic
πάλι,Greek
wieder,German
Ancora,Italian
de novo,Portuguese
снова,Russian
再次,Chinese
また,Japanese
lagi,Indonesian
दोबारा,Hindi
আবার,Bengali
jugar,Spanish
jouer,French
يلعب,Arabic
παιχνίδι,Greek
spielen,German
giocare,Italian
jogar,Portuguese
играть,Russian
玩,Chinese
遊ぶ,Japanese
bermain,Indonesian
खेल,Hindi
খেলা,Bengali
mirando,Spanish
regarder,French
أبحث,Arabic
κοιτάζοντας,Greek
suchen,German
guardare,Italian
olhando,Portuguese
смотрящий,Russian
寻找,Chinese
探している,Japanese
melihat,Indonesian
देखना,Hindi
খুঁজছেন,Bengali
asuntos,Spanish
problèmes,French
مشاكل,Arabic
ζητήματα,Greek
Probleme,German
problemi,Italian
problemas,Portuguese
проблемы,Russian
问题,Chinese
問題,Japanese
masalah,Indonesian
समस्याएँ,Hindi
সমস্যা,Bengali
abril,Spanish
avril,French
أبريل,Arabic
Απρίλιος,Greek
April,German
aprile,Italian
abril,Portuguese
апрель,Russian
四月,Chinese
4月,Japanese
April,Indonesian
अप्रैल,Hindi
এপ্রিল,Bengali
nunca,Spanish
jamais,French
أبداً,Arabic
ποτέ,Greek
niemals,German
Mai,Italian
nunca,Portuguese
никогда,Russian
绝不,Chinese
一度もない,Japanese
tidak pernah,Indonesian
कभी नहीं,Hindi
কখনই,Bengali
usuarios,Spanish
utilisateurs,French
المستخدمين,Arabic
χρήστες,Greek
Benutzer,German
utenti,Italian
Usuários,Portuguese
пользователи,Russian
用户,Chinese
ユーザー,Japanese
pengguna,Indonesian
