text,language
¿Podrías ayudarme a llevar estas compras adentro?,Spanish
Pourriez-vous m'aider à transporter ces courses à l'intérieur ?,French
هل يمكنك مساعدتي في حمل هذه البقالة إلى الداخل؟,Arabic
Θα μπορούσατε να με βοηθήσετε να μεταφέρω αυτά τα είδη παντοπωλείου μέσα;,Greek
"Könnten Sie mir helfen, diese Lebensmittel hineinzutragen?",German
Potresti aiutarmi a portare dentro la spesa?,Italian
Você poderia me ajudar a carregar esses mantimentos para dentro?,Portuguese
Не могли бы вы помочь мне отнести эти продукты внутрь?,Russian
你能帮我把这些杂货搬进去吗？,Chinese
これらの食料品を中に運ぶのを手伝ってもらえますか？,Japanese
Bisakah Anda membantu saya membawa belanjaan ini ke dalam?,Indonesian
क्या आप इन किराने का सामान अंदर ले जाने में मेरी मदद कर सकते हैं?,Hindi
আপনি কি আমাকে এই মুদিখানা ভিতরে নিয়ে যেতে সাহায্য করতে পারেন?,Bengali
The bus is running late again.,English
El autobús vuelve a llegar tarde.,Spanish
Le bus est encore en retard.,French
الحافلة تتأخر مرة أخرى.,Arabic
Το λεωφορείο αργεί πάλι.,Greek
Der Bus hat wieder Verspätung.,German
L'autobus è di nuovo in ritardo.,Italian
O ônibus está atrasado novamente.,Portuguese
Автобус снова опаздывает.,Russian
公共汽车又晚点了。,Chinese
バスはまた遅れています。,Japanese
Busnya terlambat lagi.,Indonesian
बस फिर देर से चल रही है.,Hindi
বাস আবার দেরিতে চলছে।,Bengali
Don't forget to water the plants before you go on vacation.,English
No olvides regar las plantas antes de irte de vacaciones.,Spanish
N'oubliez pas d'arroser les plantes avant de partir en vacances.,French
لا تنس أن تسقي النباتات قبل أن تذهب في إجازة.,Arabic
Μην ξεχνάτε να ποτίζετε τα φυτά πριν πάτε διακοπές.,Greek
"Vergessen Sie nicht, die Pflanzen zu gießen, bevor Sie in den Urlaub fahren.",German
Non dimenticare di annaffiare le piante prima di andare in vacanza.,Italian
Não se esqueça de regar as plantas antes de sair de férias.,Portuguese
Не забудьте полить растения перед поездкой в ​​отпуск.,Russian
去度假之前别忘了给植物浇水。,Chinese
休暇に行く前に植物に水をやるのを忘れないでください。,Japanese
Jangan lupa untuk menyiram tanaman sebelum berangkat berlibur.,Indonesian
छुट्टियों पर जाने से पहले पौधों को पानी देना न भूलें।,Hindi
ছুটিতে যাওয়ার আগে গাছগুলিতে জল দিতে ভুলবেন না।,Bengali
I'm feeling a little tired today.,English
Me siento un poco cansado hoy.,Spanish
Je me sens un peu fatigué aujourd'hui.,French
أشعر بالتعب قليلا اليوم.,Arabic
Νιώθω λίγο κουρασμένος σήμερα.,Greek
Ich fühle mich heute etwas müde.,German
Mi sento un po' stanco oggi.,Italian
Estou me sentindo um pouco cansado hoje.,Portuguese
Я чувствую себя немного уставшим сегодня.,Russian
我今天感觉有点累。,Chinese
今日は少し疲れています。,Japanese
Aku merasa sedikit lelah hari ini.,Indonesian
आज मुझे थोड़ी थकान महसूस हो रही है.,Hindi
আমি আজ একটু ক্লান্ত বোধ করছি.,Bengali
I love the smell of freshly baked bread.,English
Me encanta el olor del pan recién horneado.,Spanish
J'adore l'odeur du pain fraîchement sorti du four.,French
أنا أحب رائحة الخبز الطازج.,Arabic
Λατρεύω τη μυρωδιά του φρεσκοψημένου ψωμιού.,Greek
Ich liebe den Duft von frisch gebackenem Brot.,German
Adoro il profumo del pane appena sfornato.,Italian
Adoro o cheiro de pão recém-assado.,Portuguese
Обожаю запах свежеиспеченного хлеба.,Russian
我喜欢新鲜出炉的面包的味道。,Chinese
焼きたてのパンの香りが大好きです。,Japanese
Saya suka aroma roti yang baru dipanggang.,Indonesian
मुझे ताज़ी पकी हुई ब्रेड की महक बहुत पसंद है।,Hindi
আমি তাজা বেকড রুটির গন্ধ পছন্দ করি।,Bengali
Have you heard the new song by that band?,English
¿Has escuchado la nueva canción de esa banda?,Spanish
Avez-vous entendu la nouvelle chanson de ce groupe ?,French
هل سمعتم الأغنية الجديدة لتلك الفرقة؟,Arabic
Έχετε ακούσει το νέο τραγούδι αυτής της μπάντας;,Greek
Hast du den neuen Song dieser Band gehört?,German
Hai sentito la nuova canzone di quella band?,Italian
Você já ouviu a nova música dessa banda?,Portuguese
Вы слышали новую песню этой группы?,Russian
你听过那个乐队的新歌吗？,Chinese
そのバンドの新しい曲を聞いたことがありますか?,Japanese
Pernahkah Anda mendengar lagu baru dari band itu?,Indonesian
क्या आपने उस बैंड का नया गाना सुना है?,Hindi
সেই ব্যান্ডের নতুন গান শুনেছেন?,Bengali
It's supposed to be sunny and warm all weekend.,English
Se supone que hará sol y calor todo el fin de semana.,Spanish
Il devrait faire beau et chaud tout le week-end.,French
من المفترض أن يكون الجو مشمسًا ودافئًا طوال عطلة نهاية الأسبوع.,Arabic
Υποτίθεται ότι θα έχει ήλιο και ζεστό όλο το Σαββατοκύριακο.,Greek
Es soll das ganze Wochenende sonnig und warm sein.,German
Dovrebbe esserci sole e caldo per tutto il fine settimana.,Italian
Deve estar ensolarado e quente durante todo o fim de semana.,Portuguese
Все выходные должно быть солнечно и тепло.,Russian
整个周末应该都是阳光明媚、温暖的。,Chinese
週末はずっと晴れて暖かくなりそうです。,Japanese
Seharusnya cerah dan hangat sepanjang akhir pekan.,Indonesian
पूरे सप्ताहांत धूप और गर्म रहने की उम्मीद है।,Hindi
এটা সারা সপ্তাহান্তে রৌদ্রোজ্জ্বল এবং উষ্ণ হতে অনুমিত হয়.,Bengali
What time does the train leave?,English
¿A qué hora sale el tren?,Spanish
A quelle heure s'en va le train?,French
ما الوقت الذي يذهب القطار به؟,Arabic
Τι ώρα φεύγει το τρένο;,Greek
Wann fährt der Zug ab?,German
A che ora parte il treno?,Italian
A que horas o trem sai?,Portuguese
Во сколько отходит поезд?,Russian
火车什么时候离开？,Chinese
列車は何時に出ますか？,Japanese
Jam berapa kereta berangkat?,Indonesian
ट्रेन कितने बजे रवाना होती है?,Hindi
ট্রেন কখন ছাড়ে?,Bengali
I need to get a haircut soon.,English
Necesito cortarme el pelo pronto.,Spanish
Je dois bientôt me faire couper les cheveux.,French
أحتاج إلى الحصول على قصة شعر قريبا.,Arabic
Πρέπει να κουρευτώ σύντομα.,Greek
Ich muss bald einen Haarschnitt machen lassen.,German
Devo tagliarmi i capelli presto.,Italian
Preciso cortar o cabelo logo.,Portuguese
Мне нужно скоро подстричься.,Russian
我很快就需要去理发。,Chinese
すぐに散髪しなければなりません。,Japanese
Aku harus segera potong rambut.,Indonesian
मुझे जल्द ही बाल कटवाने होंगे.,Hindi
আমার শীঘ্রই চুল কাটা দরকার।,Bengali
The traffic was really bad this morning.,English
Esta mañana el tráfico era realmente malo.,Spanish
La circulation était vraiment mauvaise ce matin.,French
كانت حركة المرور سيئة للغاية هذا الصباح.,Arabic
Η κίνηση ήταν πολύ κακή σήμερα το πρωί.,Greek
Der Verkehr war heute Morgen wirklich schlimm.,German
Stamattina il traffico era davvero intenso.,Italian
O trânsito estava muito ruim esta manhã.,Portuguese
Сегодня утром движение было очень плохим.,Russian
今天早上的交通真的很糟糕。,Chinese
今朝は本当に渋滞がひどかったです。,Japanese
Lalu lintas sangat buruk pagi ini.,Indonesian
आज सुबह यातायात सचमुच बहुत खराब था।,Hindi
আজ সকালে যানজট সত্যিই খারাপ ছিল.,Bengali
I'm excited for the concert next week.,English
Estoy emocionado por el concierto de la próxima semana.,Spanish
J'ai hâte d'avoir le concert de la semaine prochaine.,French
أنا متحمس للحفل في الأسبوع المقبل.,Arabic
Είμαι ενθουσιασμένος για τη συναυλία την επόμενη εβδομάδα.,Greek
Ich freue mich auf das Konzert nächste Woche.,German
Sono emozionato per il concerto della prossima settimana.,Italian
Estou animado para o show da próxima semana.,Portuguese
Я с нетерпением жду концерта на следующей неделе.,Russian
我对下周的音乐会感到很兴奋。,Chinese
来週のコンサートが楽しみです。,Japanese
Saya bersemangat untuk konser minggu depan.,Indonesian
मैं अगले सप्ताह संगीत कार्यक्रम के लिए उत्साहित हूं।,Hindi
আমি পরের সপ্তাহে কনসার্টের জন্য উত্তেজিত।,Bengali
My dog loves to play fetch in the yard.,English
A mi perro le encanta jugar a buscar en el jardín.,Spanish
Mon chien adore jouer à chercher dans la cour.,French
كلبي يحب لعب لعبة الجلب في الفناء.,Arabic
Ο σκύλος μου λατρεύει να παίζει φέρε στην αυλή.,Greek
"Mein Hund liebt es, im Garten Apportieren zu spielen.",German
Il mio cane adora giocare a prendere in giardino.,Italian
Meu cachorro adora brincar de buscar no quintal.,Portuguese
Моя собака любит играть во дворе.,Russian
我的狗喜欢在院子里玩接球游戏。,Chinese
私の犬は庭で取ってきて遊ぶのが大好きです。,Japanese
Anjing saya suka bermain lempar tangkap di halaman.,Indonesian
मेरे कुत्ते को आँगन में खेलना पसंद है।,Hindi
আমার কুকুর উঠোনে আনা খেলতে ভালবাসে।,Bengali
The pizza here is delicious!,English
¡La pizza aquí es deliciosa!,Spanish
La pizza ici est délicieuse!,French
البيتزا هنا لذيذة!,Arabic
Η πίτσα εδώ είναι νόστιμη!,Greek
Die Pizza hier ist köstlich!,German
La pizza qui è deliziosa!,Italian
A pizza aqui é deliciosa!,Portuguese
Пицца здесь вкусная!,Russian
这里的披萨很好吃！,Chinese
ここのピザは美味しいですよ！,Japanese
Pizza di sini enak!,Indonesian
यहाँ का पिज़्ज़ा स्वादिष्ट है!,Hindi
এখানকার পিজ্জা সুস্বাদু!,Bengali
I'm trying to learn a new language.,English
Estoy tratando de aprender un nuevo idioma.,Spanish
J'essaie d'apprendre une nouvelle langue.,French
أحاول أن أتعلم لغة جديدة.,Arabic
Προσπαθώ να μάθω μια νέα γλώσσα.,Greek
Ich versuche eine neue Sprache zu lernen.,German
Sto cercando di imparare una nuova lingua.,Italian
Estou tentando aprender um novo idioma.,Portuguese
Я пытаюсь выучить новый язык.,Russian
我正在尝试学习一门新语言。,Chinese
新しい言語を学ぼうとしています。,Japanese
Saya mencoba belajar bahasa baru.,Indonesian
मैं एक नई भाषा सीखने की कोशिश कर रहा हूं।,Hindi
আমি একটি নতুন ভাষা শেখার চেষ্টা করছি।,Bengali
My favorite color is blue.,English
Mi color favorito es el azul.,Spanish
Ma couleur préférée est le bleu.,French
اللون المفضل لدي هو الأزرق.,Arabic
Το αγαπημένο μου χρώμα είναι το μπλε.,Greek
Meine Lieblingsfarbe ist Blau.,German
Il mio colore preferito è il blu.,Italian
Minha cor favorita é azul.,Portuguese
Мой любимый цвет синий.,Russian
我最喜欢的颜色是蓝色。,Chinese
私の好きな色は青です。,Japanese
Warna favorit saya adalah biru.,Indonesian
नीला मेरा मनपसंद रंग है।,Hindi
আমার প্রিয় রং নীল।,Bengali
I think I left my keys at home.,English
Creo que dejé mis llaves en casa.,Spanish
Je pense que j'ai laissé mes clés à la maison.,French
أعتقد أنني تركت مفاتيحي في المنزل.,Arabic
Νομίζω ότι άφησα τα κλειδιά μου στο σπίτι.,Greek
"Ich glaube, ich habe meine Schlüssel zu Hause gelassen.",German
Penso di aver lasciato le chiavi a casa.,Italian
Acho que deixei minhas chaves em casa.,Portuguese
"Кажется, я оставил ключи дома.",Russian
我想我把钥匙落在家里了。,Chinese
鍵を家に忘れてきたと思います。,Japanese
Sepertinya aku meninggalkan kunciku di rumah.,Indonesian
मुझे लगता है कि मैंने अपनी चाबियाँ घर पर ही छोड़ दी हैं।,Hindi
আমি মনে করি আমি আমার চাবি বাড়িতে রেখেছি।,Bengali
The birds are singing beautifully this morning.,English
Los pájaros cantan maravillosamente esta mañana.,Spanish
Les oiseaux chantent magnifiquement ce matin.,French
الطيور تغني بشكل جميل هذا الصباح.,Arabic
Τα πουλιά τραγουδούν όμορφα σήμερα το πρωί.,Greek
Die Vögel singen heute Morgen wunderschön.,German
Gli uccelli cantano magnificamente stamattina.,Italian
Os pássaros estão cantando lindamente esta manhã.,Portuguese
Сегодня утром птицы красиво поют.,Russian
今天早上，鸟儿们唱着美妙的歌。,Chinese
今朝は鳥たちが美しくさえずっています。,Japanese
Burung-burung berkicau indah pagi ini.,Indonesian
आज सुबह पक्षी सुंदर गीत गा रहे हैं।,Hindi
আজ সকালে পাখিরা সুন্দর গান গাইছে।,Bengali
Can you believe how quickly time flies?,English
¿Puedes creer lo rápido que pasa el tiempo?,Spanish
Pouvez-vous croire à quelle vitesse le temps passe ?,French
هل تصدق مدى سرعة مرور الوقت؟,Arabic
Μπορείτε να πιστέψετε πόσο γρήγορα περνά ο χρόνος;,Greek
"Können Sie glauben, wie schnell die Zeit vergeht?",German
Riesci a credere quanto velocemente il tempo vola?,Italian
Você consegue acreditar como o tempo voa rápido?,Portuguese
"Вы можете поверить, как быстро летит время?",Russian
你能相信时间过得有多快吗？,Chinese
時間が経つのがこんなに早いなんて信じられますか？,Japanese
Percayakah Anda betapa cepatnya waktu berlalu?,Indonesian
क्या आप विश्वास कर सकते हैं कि समय कितनी तेजी से उड़ जाता है?,Hindi
আপনি বিশ্বাস করতে পারেন সময় কত দ্রুত উড়ে যায়?,Bengali
I need to buy a new pair of shoes.,English
Necesito comprar un par de zapatos nuevos.,Spanish
Je dois acheter une nouvelle paire de chaussures.,French
أحتاج لشراء زوج جديد من الأحذية.,Arabic
Πρέπει να αγοράσω ένα καινούργιο ζευγάρι παπούτσια.,Greek
Ich muss ein neues Paar Schuhe kaufen.,German
Devo comprare un nuovo paio di scarpe.,Italian
Preciso comprar um novo par de sapatos.,Portuguese
Мне нужно купить новую пару обуви.,Russian
我需要买一双新鞋。,Chinese
新しい靴を買わなければなりません。,Japanese
Saya perlu membeli sepasang sepatu baru.,Indonesian
मुझे जूते की एक नई जोड़ी खरीदनी है।,Hindi
আমার এক জোড়া জুতা কিনতে হবে।,Bengali
I should probably go to the gym later.,English
Probablemente debería ir al gimnasio más tarde.,Spanish
Je devrais probablement aller au gymnase plus tard.,French
ربما ينبغي لي أن أذهب إلى صالة الألعاب الرياضية في وقت لاحق.,Arabic
Μάλλον πρέπει να πάω γυμναστήριο αργότερα.,Greek
Ich sollte wahrscheinlich später ins Fitnessstudio gehen.,German
Probabilmente dovrei andare in palestra più tardi.,Italian
Eu provavelmente deveria ir para a academia mais tarde.,Portuguese
"Наверное, мне стоит пойти в спортзал позже.",Russian
我也许应该稍后去健身房。,Chinese
たぶん後でジムに行くべきです。,Japanese
Saya mungkin harus pergi ke gym nanti.,Indonesian
मुझे संभवतः बाद में जिम जाना चाहिए।,Hindi
আমার সম্ভবত পরে জিমে যাওয়া উচিত।,Bengali
I'm going to make a grocery list before I go shopping.,English
Voy a hacer una lista de compras antes de ir de compras.,Spanish
Je vais faire une liste de courses avant de faire les courses.,French
سأقوم بإعداد قائمة المشتريات قبل أن أذهب للتسوق.,Arabic
Θα φτιάξω μια λίστα με τα ψώνια πριν πάω για ψώνια.,Greek
"Ich werde eine Einkaufsliste erstellen, bevor ich einkaufen gehe.",German
Farò la lista della spesa prima di andare a fare la spesa.,Italian
Vou fazer uma lista de compras antes de ir às compras.,Portuguese
"Прежде чем пойти за покупками, я составлю список продуктов.",Russian
去购物之前我要列一份购物清单。,Chinese
買い物に行く前に買い物リストを作るつもりです。,Japanese
Saya akan membuat daftar belanjaan sebelum pergi berbelanja.,Indonesian
मैं खरीदारी पर जाने से पहले किराने की एक सूची बनाने जा रहा हूँ।,Hindi
আমি কেনাকাটা করার আগে আমি একটি মুদির তালিকা তৈরি করতে যাচ্ছি।,Bengali
The sunset last night was breathtaking.,English
La puesta de sol de anoche fue impresionante.,Spanish
Le coucher de soleil hier soir était à couper le souffle.,French
كان غروب الشمس الليلة الماضية لالتقاط الأنفاس.,Arabic
Το ηλιοβασίλεμα χθες το βράδυ κόβει την ανάσα.,Greek
Der Sonnenuntergang letzte Nacht war atemberaubend.,German
Il tramonto di ieri sera è stato mozzafiato.,Italian
O pôr do sol de ontem à noite foi de tirar o fôlego.,Portuguese
Вчерашний закат был потрясающим.,Russian
昨晚的日落美得令人窒息。,Chinese
昨夜の夕日は息をのむほど素晴らしかったです。,Japanese
Matahari terbenam tadi malam sungguh menakjubkan.,Indonesian
कल रात का सूर्यास्त मनमोहक था।,Hindi
গত রাতের সূর্যাস্ত ছিল শ্বাসরুদ্ধকর।,Bengali
I'm looking forward to the weekend.,English
Estoy deseando que llegue el fin de semana.,Spanish
J'attends le week-end avec impatience.,French
إنني أتطلع إلى عطلة نهاية الأسبوع.,Arabic
Ανυπομονώ για το Σαββατοκύριακο.,Greek
Ich freue mich auf das Wochenende.,German
Non vedo l'ora che arrivi il fine settimana.,Italian
Estou ansioso pelo fim de semana.,Portuguese
Я с нетерпением жду выходных.,Russian
我很期待周末的到来。,Chinese
週末が楽しみです。,Japanese
Saya menantikan akhir pekan.,Indonesian
मैं सप्ताहांत का इंतजार कर रहा हूं.,Hindi
আমি সপ্তাহান্তে অপেক্ষা করছি.,Bengali
Did you finish reading that book yet?,English
¿Ya terminaste de leer ese libro?,Spanish
Avez-vous déjà fini de lire ce livre ?,French
هل انتهيت من قراءة هذا الكتاب بعد؟,Arabic
Τελειώσατε ακόμα την ανάγνωση αυτού του βιβλίου;,Greek
Hast du das Buch schon zu Ende gelesen?,German
Hai già finito di leggere quel libro?,Italian
Você já terminou de ler esse livro?,Portuguese
Ты уже дочитал эту книгу?,Russian
你读完那本书了吗？,Chinese
あなたはもうその本を読み終えましたか？,Japanese
Apakah Anda sudah selesai membaca buku itu?,Indonesian
क्या आपने अभी तक वह पुस्तक पढ़ना समाप्त कर लिया है?,Hindi
আপনি কি এখনও সেই বইটি পড়া শেষ করেছেন?,Bengali
The air conditioning feels so good on a hot day.,English
El aire acondicionado sienta muy bien en un día caluroso.,Spanish
La climatisation est si agréable par une chaude journée.,French
تكييف الهواء يبدو جيدًا جدًا في يوم حار.,Arabic
Ο κλιματισμός είναι τόσο καλός σε μια ζεστή μέρα.,Greek
Die Klimaanlage fühlt sich an einem heißen Tag so gut an.,German
L'aria condizionata è così bella in una giornata calda.,Italian
O ar condicionado é tão bom em um dia quente.,Portuguese
Кондиционер очень хорош в жаркий день.,Russian
大热天开空调感觉真好。,Chinese
暑い日はエアコンがとても気持ちいいです。,Japanese
AC terasa sangat nyaman di hari yang panas.,Indonesian
गर्म दिन में एयर कंडीशनिंग बहुत अच्छी लगती है।,Hindi
গরমের দিনে শীতাতপনিয়ন্ত্রণ খুব ভালো লাগে।,Bengali
I'm going to bake a cake for my friend's birthday.,English
Voy a hornear un pastel para el cumpleaños de mi amigo.,Spanish
Je vais faire un gâteau pour l'anniversaire de mon ami.,French
سأقوم بإعداد كعكة لعيد ميلاد صديقي.,Arabic
Πάω να ψήσω μια τούρτα για τα γενέθλια του φίλου μου.,Greek
Ich werde zum Geburtstag meines Freundes einen Kuchen backen.,German
Sto per preparare una torta per il compleanno del mio amico.,Italian
Vou fazer um bolo para o aniversário do meu amigo.,Portuguese
Я собираюсь испечь торт на день рождения моего друга.,Russian
我要为我朋友的生日烤一个蛋糕。,Chinese
友達の誕生日にケーキを焼くつもりです。,Japanese
Saya akan membuat kue untuk ulang tahun teman saya.,Indonesian
मैं अपने दोस्त के जन्मदिन के लिए केक बनाने जा रहा हूँ।,Hindi
আমি আমার বন্ধুর জন্মদিনের জন্য একটি কেক বেক করতে যাচ্ছি।,Bengali
I'm going to call my mom later today.,English
Llamaré a mi mamá más tarde hoy.,Spanish
Je vais appeler ma mère plus tard dans la journée.,French
سأتصل بأمي في وقت لاحق اليوم.,Arabic
Θα τηλεφωνήσω στη μαμά μου αργότερα σήμερα.,Greek
Ich werde später heute meine Mutter anrufen.,German
Chiamerò mia madre più tardi oggi.,Italian
Vou ligar para minha mãe hoje mais tarde.,Portuguese
Я позвоню маме сегодня позже.,Russian
今天晚些时候我要给我妈妈打电话。,Chinese
今日は後で母に電話するつもりです。,Japanese
Aku akan menelepon ibuku hari ini.,Indonesian
मैं आज बाद में अपनी माँ को फोन करने जा रहा हूँ।,Hindi
আমি আজ পরে আমার মাকে কল করতে যাচ্ছি।,Bengali
The museum has an interesting exhibit on ancient artifacts.,English
El museo tiene una interesante exposición sobre artefactos antiguos.,Spanish
Le musée présente une exposition intéressante sur des objets anciens.,French
يحتوي المتحف على معرض مثير للاهتمام حول التحف القديمة.,Arabic
Το μουσείο έχει μια ενδιαφέρουσα έκθεση με αρχαία αντικείμενα.,Greek
Das Museum verfügt über eine interessante Ausstellung über antike Artefakte.,German
Il museo ha un'interessante mostra su manufatti antichi.,Italian
O museu tem uma exposição interessante sobre artefatos antigos.,Portuguese
"В музее есть интересная экспозиция, посвященная древним артефактам.",Russian
博物馆有一个有趣的古代文物展览。,Chinese
博物館には古代の遺物に関する興味深い展示があります。,Japanese
Museum ini memiliki pameran menarik tentang artefak kuno.,Indonesian
संग्रहालय में प्राचीन कलाकृतियों की दिलचस्प प्रदर्शनी है।,Hindi
জাদুঘরে প্রাচীন নিদর্শনগুলির একটি আকর্ষণীয় প্রদর্শনী রয়েছে।,Bengali
I love the sound of rain on the roof.,English
Me encanta el sonido de la lluvia en el techo.,Spanish
J'adore le bruit de la pluie sur le toit.,French
أحب صوت المطر على السطح.,Arabic
Λατρεύω τον ήχο της βροχής στην ταράτσα.,Greek
Ich liebe das Geräusch von Regen auf dem Dach.,German
Adoro il rumore della pioggia sul tetto.,Italian
Adoro o som da chuva no telhado.,Portuguese
Я люблю шум дождя по крыше.,Russian
我喜欢雨打在屋顶上的声音。,Chinese
屋根を叩く雨の音が大好きです。,Japanese
Saya suka suara hujan di atap.,Indonesian
मुझे छत पर बारिश की आवाज़ बहुत पसंद है।,Hindi
আমি ছাদে বৃষ্টির শব্দ পছন্দ করি।,Bengali
The sky is full of stars tonight.,English
Esta noche el cielo está lleno de estrellas.,Spanish
Le ciel est plein d'étoiles ce soir.,French
السماء مليئة بالنجوم هذه الليلة.,Arabic
Ο ουρανός είναι γεμάτος αστέρια απόψε.,Greek
Der Himmel ist heute Nacht voller Sterne.,German
Il cielo è pieno di stelle stasera.,Italian
O céu está cheio de estrelas esta noite.,Portuguese
Небо сегодня полно звезд.,Russian
今晚的天空布满了星星。,Chinese
今夜の空は星でいっぱいです。,Japanese
Langit penuh bintang malam ini.,Indonesian
आज रात आसमान तारों से भरा है।,Hindi
আজ রাতে আকাশ তারায় ভরা।,Bengali
The coffee is too hot to drink.,English
El café está demasiado caliente para beberlo.,Spanish
Le café est trop chaud pour être bu.,French
القهوة ساخنة جداً للشرب.,Arabic
Ο καφές είναι πολύ ζεστός για να πιεις.,Greek
Der Kaffee ist zu heiß zum Trinken.,German
Il caffè è troppo caldo per essere bevuto.,Italian
O café está quente demais para beber.,Portuguese
"Кофе слишком горячий, чтобы его пить.",Russian
咖啡太热了，喝不了。,Chinese
コーヒーは熱すぎて飲めません。,Japanese
Kopinya terlalu panas untuk diminum.,Indonesian
कॉफ़ी पीने के लिए बहुत गर्म है.,Hindi
কফি পান করার জন্য খুব গরম।,Bengali
I'm thinking about getting a new phone.,English
Estoy pensando en comprarme un teléfono nuevo.,Spanish
Je pense acheter un nouveau téléphone.,French
أفكر في الحصول على هاتف جديد.,Arabic
Σκέφτομαι να πάρω ένα νέο τηλέφωνο.,Greek
"Ich denke darüber nach, mir ein neues Telefon zuzulegen.",German
Sto pensando di prendere un nuovo telefono.,Italian
Estou pensando em comprar um telefone novo.,Portuguese
Я подумываю о покупке нового телефона.,Russian
我正在考虑买一部新手机。,Chinese
新しい携帯電話の購入を考えています。,Japanese
Aku sedang berpikir untuk membeli ponsel baru.,Indonesian
मैं एक नया फोन लेने के बारे में सोच रहा हूं।,Hindi
আমি একটি নতুন ফোন নেওয়ার কথা ভাবছি।,Bengali
The dog needs to be walked.,English
Es necesario pasear al perro.,Spanish
Le chien a besoin d'être promené.,French
الكلب يحتاج إلى المشي.,Arabic
Ο σκύλος πρέπει να περπατήσει.,Greek
Der Hund muss Gassi geführt werden.,German
Il cane ha bisogno di essere portato a spasso.,Italian
O cachorro precisa ser passeado.,Portuguese
Собаку нужно выгуливать.,Russian
狗需要遛。,Chinese
犬は散歩する必要がある。,Japanese
Anjing itu perlu diajak jalan-jalan.,Indonesian
कुत्ते को टहलाने की जरूरत है.,Hindi
কুকুরকে হাঁটতে হবে।,Bengali
The park is a great place to relax and unwind.,English
El parque es un gran lugar para relajarse y descansar.,Spanish
Le parc est un endroit idéal pour se détendre et se relaxer.,French
تعتبر الحديقة مكانًا رائعًا للاسترخاء والراحة.,Arabic
Το πάρκο είναι ένα εξαιρετικό μέρος για να χαλαρώσετε και να χαλαρώσετε.,Greek
Der Park ist ein großartiger Ort zum Entspannen und Erholen.,German
Il parco è il luogo ideale per rilassarsi e distendersi.,Italian
O parque é um ótimo lugar para relaxar e descontrair.,Portuguese
Парк – прекрасное место для отдыха и расслабления.,Russian
公园是放松身心的好地方。,Chinese
公園はリラックスしてくつろぐのに最適な場所です。,Japanese
Taman adalah tempat yang tepat untuk bersantai dan melepas penat.,Indonesian
पार्क आराम करने और आराम करने के लिए एक शानदार जगह है।,Hindi
পার্কটি শিথিল এবং বিশ্রাম নেওয়ার জন্য একটি দুর্দান্ত জায়গা।,Bengali
I need to fold the laundry.,English
Necesito doblar la ropa.,Spanish
Je dois plier le linge.,French
أحتاج إلى طي الغسيل.,Arabic
Πρέπει να διπλώσω τα ρούχα.,Greek
Ich muss die Wäsche falten.,German
Devo piegare la biancheria.,Italian
Preciso dobrar a roupa.,Portuguese
Мне нужно сложить белье.,Russian
我需要叠衣服。,Chinese
洗濯物をたたまなければなりません。,Japanese
Saya perlu melipat cucian.,Indonesian
मुझे कपड़े धोने के कपड़े तह करने हैं.,Hindi
আমি লন্ড্রি ভাঁজ করা প্রয়োজন.,Bengali
I'm going to try to get to bed early tonight.,English
Esta noche intentaré acostarme temprano.,Spanish
Je vais essayer de me coucher tôt ce soir.,French
سأحاول أن أنام مبكراً هذه الليلة.,Arabic
Θα προσπαθήσω να κοιμηθώ νωρίς απόψε.,Greek
"Ich werde versuchen, heute Abend früh ins Bett zu gehen.",German
Cercherò di andare a letto presto stasera.,Italian
Vou tentar dormir cedo esta noite.,Portuguese
Сегодня вечером я постараюсь лечь спать пораньше.,Russian
今晚我要努力早点睡觉。,Chinese
今夜は早く寝ようと思います。,Japanese
Aku akan mencoba tidur lebih awal malam ini.,Indonesian
मैं आज रात जल्दी सोने की कोशिश करने जा रहा हूँ।,Hindi
আমি আজ রাতে তাড়াতাড়ি বিছানা পেতে চেষ্টা করতে যাচ্ছি.,Bengali
I'm making a salad for lunch.,English
Estoy haciendo una ensalada para el almuerzo.,Spanish
Je prépare une salade pour le déjeuner.,French
أنا أصنع سلطة لتناول طعام الغداء.,Arabic
Φτιάχνω μια σαλάτα για μεσημεριανό.,Greek
Ich mache einen Salat zum Mittagessen.,German
Sto preparando un'insalata per pranzo.,Italian
Estou fazendo uma salada para o almoço.,Portuguese
Я готовлю салат на обед.,Russian
我正在做午餐沙拉。,Chinese
お昼にサラダを作っています。,Japanese
Saya sedang membuat salad untuk makan siang.,Indonesian
मैं दोपहर के भोजन के लिए सलाद बना रहा हूँ।,Hindi
আমি দুপুরের খাবারের জন্য সালাদ তৈরি করছি।,Bengali
I'm going to vacuum the living room.,English
Voy a aspirar la sala.,Spanish
Je vais passer l'aspirateur dans le salon.,French
سأقوم بتنظيف غرفة المعيشة بالمكنسة الكهربائية.,Arabic
Πάω να σκουπίσω το σαλόνι.,Greek
Ich werde das Wohnzimmer saugen.,German
Vado a passare l'aspirapolvere in soggiorno.,Italian
Vou aspirar a sala.,Portuguese
Я собираюсь пропылесосить гостиную.,Russian
我要去用吸尘器打扫客厅。,Chinese
リビングルームに掃除機をかけるつもりです。,Japanese
Aku akan menyedot debu ruang tamu.,Indonesian
मैं लिविंग रूम को खाली करने जा रहा हूं।,Hindi
